ticket_id,customer_id,created_at,resolved_at,category,status,cs_rep_id,first_response_mins,resolution_mins
11242,1670,2024-10-21,2024-10-21,usage_question,closed,19,225,0
11243,372,2023-11-27,2023-11-30,feature_request,closed,25,196,4320
11244,826,2024-09-04,2024-09-04,bug,closed,21,197,0
11245,1205,2024-07-02,2024-07-03,bug,closed,36,36,1440
11246,1979,2024-08-17,2024-08-17,usage_question,closed,10,36,0
11247,1345,2023-10-08,2023-10-08,usage_question,closed,40,167,0
11248,1031,2024-03-29,2024-03-29,usage_question,closed,19,165,0
11249,1128,2023-10-29,2023-11-04,usage_question,closed,23,206,8640
11250,1414,2024-03-24,2024-03-29,billing,closed,5,31,7200
11251,39,2024-01-02,2024-01-02,bug,closed,34,45,0
11252,1452,2024-09-08,2024-09-08,bug,closed,35,61,0
11253,128,2024-06-02,2024-06-08,feature_request,closed,46,32,8640
11254,1696,2024-10-26,2024-10-26,billing,closed,50,229,0
11255,1766,2023-11-10,2023-11-10,bug,closed,39,224,0
11256,156,2024-02-04,2024-02-04,billing,closed,34,55,0
11257,629,2024-11-12,2024-11-12,other,closed,20,37,0
11258,1790,2024-05-02,2024-05-02,usage_question,closed,3,164,0
11259,940,2024-06-02,2024-06-04,usage_question,closed,27,156,2880
11260,1505,2023-12-27,2024-01-02,feature_request,closed,29,135,8640
11261,1745,2024-06-23,2024-06-23,bug,closed,44,16,0
11262,1509,2024-11-15,2024-11-16,usage_question,closed,13,60,1440
11263,506,2024-09-18,2024-09-18,bug,closed,39,128,0
11264,28,2024-07-30,2024-08-03,usage_question,closed,25,169,5760
11265,449,2024-08-13,2024-08-13,bug,closed,19,60,0
11266,1297,2024-11-03,2024-11-10,feature_request,closed,10,209,10080
11267,658,2024-09-04,2024-09-08,billing,closed,39,27,5760
11268,1550,2024-09-29,2024-10-01,billing,closed,9,45,2880
11269,1526,2024-10-25,2024-10-26,feature_request,closed,7,197,1440
11270,135,2024-04-15,2024-04-18,usage_question,closed,4,155,4320
11271,1393,2024-07-23,2024-07-24,bug,closed,36,71,1440
11272,1117,2024-07-29,2024-07-29,bug,closed,17,51,0
11273,1171,2024-11-07,2024-11-07,other,closed,33,68,0
11274,1908,2024-12-14,2024-12-21,bug,closed,2,67,10080
11275,287,2024-07-06,2024-07-06,usage_question,closed,19,177,0
11276,1066,2024-08-01,2024-08-01,bug,closed,34,54,0
11277,163,2024-05-28,2024-06-01,feature_request,closed,16,180,5760
11278,437,2024-01-24,2024-01-25,bug,closed,38,180,1440
11279,182,2024-12-06,2024-12-06,other,closed,12,40,0
11280,1598,2024-10-09,2024-10-16,usage_question,closed,45,204,10080
11281,1780,2024-02-03,2024-02-03,usage_question,closed,14,106,0
11282,1092,2024-10-05,2024-10-05,other,closed,46,67,0
11283,125,2024-09-29,2024-10-01,bug,closed,7,175,2880
11284,1652,2024-09-21,2024-09-22,bug,closed,2,180,1440
11285,1585,2024-09-18,2024-09-18,usage_question,closed,33,60,0
11286,1837,2024-08-30,2024-08-31,usage_question,closed,17,15,1440
11287,784,2024-03-22,2024-03-24,usage_question,closed,19,165,2880
11288,1452,2024-03-06,2024-03-06,usage_question,closed,20,193,0
11289,1466,2024-12-09,2024-12-09,billing,closed,19,150,0
11290,493,2024-04-30,2024-05-03,usage_question,closed,31,88,4320
11291,46,2024-12-08,2024-12-08,usage_question,closed,20,139,0
11292,204,2023-11-13,2023-11-17,bug,closed,7,122,5760
11293,107,2024-02-21,2024-02-26,feature_request,closed,43,150,7200
11294,1991,2024-09-22,2024-09-22,bug,closed,48,193,0
11295,1441,2024-06-09,2024-06-16,bug,closed,45,120,10080
11296,1368,2024-06-12,2024-06-19,other,closed,44,232,10080
11297,1173,2023-12-11,2023-12-11,feature_request,closed,24,142,0
11298,490,2024-11-23,2024-11-23,usage_question,closed,44,166,0
11299,457,2024-06-15,2024-06-15,other,closed,19,143,0
11300,1923,2024-04-27,2024-04-27,usage_question,closed,40,185,0
11301,750,2023-10-18,2023-10-18,feature_request,closed,4,30,0
11302,1368,2024-07-28,2024-07-28,usage_question,closed,11,150,0
11303,1135,2024-09-02,2024-09-02,bug,closed,42,79,0
11304,441,2024-07-17,2024-07-23,bug,closed,21,161,8640
11305,1308,2024-10-20,2024-10-26,billing,closed,33,96,8640
11306,61,2024-02-19,2024-02-19,other,closed,33,70,0
11307,105,2024-04-16,2024-04-16,bug,closed,46,105,0
11308,150,2023-05-29,2023-05-29,billing,closed,27,184,0
11309,1232,2024-06-28,2024-07-01,billing,closed,18,149,4320
11310,1870,2024-11-13,2024-11-19,usage_question,closed,27,157,8640
11311,1847,2024-07-05,2024-07-11,usage_question,closed,36,94,8640
11312,529,2024-01-20,2024-01-20,bug,closed,43,227,0
11313,1707,2024-05-24,2024-05-31,bug,closed,21,91,10080
11314,1911,2023-11-30,2023-11-30,other,closed,16,158,0
11315,343,2024-09-16,2024-09-16,billing,closed,43,66,0
11316,1286,2024-12-06,2024-12-11,other,closed,20,54,7200
11317,1376,2024-07-27,2024-08-02,feature_request,closed,23,205,8640
11318,1621,2024-07-28,2024-07-28,bug,closed,49,118,0
11319,764,2024-12-11,2024-12-18,feature_request,closed,33,31,10080
11320,1720,2024-01-29,2024-02-01,usage_question,closed,50,236,4320
11321,623,2023-10-07,2023-10-07,usage_question,closed,26,39,0
11322,1660,2024-12-05,2024-12-07,usage_question,closed,44,35,2880
11323,105,2024-10-26,2024-11-02,bug,closed,14,72,10080
11324,1677,2024-06-02,2024-06-02,usage_question,closed,1,127,0
11325,1346,2024-11-16,2024-11-16,bug,closed,6,37,0
11326,134,2024-08-10,2024-08-10,bug,closed,13,175,0
11327,1618,2023-12-29,2023-12-29,usage_question,closed,24,104,0
11328,1243,2024-05-13,2024-05-13,billing,closed,10,46,0
11329,281,2023-08-25,2023-08-28,bug,closed,42,100,4320
11330,1842,2024-06-19,2024-06-19,usage_question,closed,48,86,0
11331,355,2024-06-18,2024-06-18,bug,closed,19,33,0
11332,686,2024-12-04,2024-12-04,bug,closed,40,224,0
11333,1075,2024-03-08,2024-03-15,bug,closed,17,158,10080
11334,408,2024-10-25,2024-10-28,feature_request,closed,6,120,4320
11335,733,2024-11-09,2024-11-13,billing,closed,18,28,5760
11336,1703,2024-09-07,2024-09-07,bug,closed,15,87,0
11337,1829,2024-06-19,2024-06-22,other,closed,16,148,4320
11338,689,2023-06-02,2023-06-04,feature_request,closed,47,193,2880
11339,1720,2024-11-09,2024-11-09,bug,closed,18,159,0
11340,581,2023-12-14,2023-12-19,billing,closed,31,150,7200
11341,146,2024-05-03,2024-05-10,bug,closed,6,46,10080
11342,1148,2024-11-19,2024-11-19,bug,closed,19,223,0
11343,1575,2024-05-29,2024-06-05,usage_question,closed,23,165,10080
11344,1557,2024-07-23,2024-07-28,usage_question,closed,1,171,7200
11345,1062,2024-10-29,2024-11-03,usage_question,closed,34,142,7200
11346,1750,2024-11-17,2024-11-17,bug,closed,42,179,0
11347,1596,2023-07-31,2023-08-03,usage_question,closed,29,194,4320
11348,1757,2024-11-21,2024-11-25,usage_question,closed,46,132,5760
11349,59,2024-11-05,2024-11-09,bug,closed,16,224,5760
11350,1632,2024-03-25,2024-03-26,billing,closed,40,207,1440
11351,1414,2024-02-22,2024-02-26,usage_question,closed,32,140,5760
11352,1703,2024-11-18,2024-11-18,other,closed,31,22,0
11353,1668,2024-01-29,2024-02-05,billing,closed,4,30,10080
11354,150,2024-11-02,2024-11-02,usage_question,closed,50,207,0
11355,1984,2024-12-02,2024-12-06,feature_request,closed,40,215,5760
11356,1685,2024-06-08,2024-06-11,feature_request,closed,9,135,4320
11357,1824,2024-03-18,2024-03-18,usage_question,closed,15,124,0
11358,1126,2024-01-18,2024-01-20,usage_question,closed,39,59,2880
11359,1316,2024-12-23,2024-12-23,usage_question,closed,20,89,0
11360,1157,2024-10-31,2024-10-31,bug,closed,21,182,0
11361,885,2024-04-11,2024-04-18,usage_question,closed,23,142,10080
11362,1919,2024-09-07,2024-09-13,other,closed,10,228,8640
11363,1981,2023-11-09,2023-11-09,usage_question,closed,46,112,0
11364,1295,2024-04-23,2024-04-27,billing,closed,50,47,5760
11365,1259,2024-05-10,2024-05-10,other,closed,33,19,0
11366,1373,2023-12-23,2023-12-23,usage_question,closed,22,41,0
11367,1135,2024-10-13,2024-10-16,other,closed,42,88,4320
11368,1509,2024-06-23,2024-06-23,usage_question,closed,22,24,0
11369,600,2024-01-15,2024-01-18,bug,closed,11,77,4320
11370,450,2024-04-16,2024-04-19,bug,closed,25,153,4320
11371,1656,2024-07-17,2024-07-17,other,closed,13,110,0
11372,1779,2023-01-15,2023-01-21,usage_question,closed,22,206,8640
11373,878,2024-08-06,2024-08-06,bug,closed,42,188,0
11374,1502,2023-12-05,2023-12-05,bug,closed,49,38,0
11375,1369,2023-09-12,2023-09-12,bug,closed,26,51,0
11376,184,2024-05-23,2024-05-23,feature_request,closed,26,236,0
11377,235,2024-05-19,2024-05-19,bug,closed,37,126,0
11378,1316,2024-12-04,2024-12-10,bug,closed,14,122,8640
11379,1818,2024-08-30,2024-08-30,usage_question,closed,42,57,0
11380,483,2024-06-13,2024-06-13,bug,closed,25,87,0
11381,781,2024-01-21,2024-01-21,billing,closed,44,103,0
11382,558,2024-07-09,2024-07-13,feature_request,closed,50,190,5760
11383,315,2024-03-31,2024-04-06,bug,closed,50,206,8640
11384,530,2024-02-11,2024-02-11,usage_question,closed,10,145,0
11385,1013,2024-11-04,2024-11-04,feature_request,closed,32,167,0
11386,778,2024-11-15,2024-11-22,bug,closed,9,66,10080
11387,1051,2024-10-10,2024-10-11,usage_question,closed,3,136,1440
11388,625,2024-05-17,2024-05-22,usage_question,closed,32,234,7200
11389,433,2024-04-23,2024-04-23,usage_question,closed,35,73,0
11390,1222,2024-04-27,2024-04-27,feature_request,closed,49,60,0
11391,1081,2023-09-29,2023-09-29,bug,closed,16,200,0
11392,1970,2024-12-22,2024-12-22,usage_question,closed,36,137,0
11393,905,2024-12-05,2024-12-06,usage_question,closed,17,224,1440
11394,124,2024-09-27,2024-10-02,billing,closed,39,45,7200
11395,675,2024-08-08,2024-08-12,bug,closed,17,217,5760
11396,193,2024-12-24,2024-12-27,billing,closed,25,77,4320
11397,1830,2024-11-30,2024-11-30,bug,closed,36,42,0
11398,7,2024-11-13,2024-11-13,usage_question,closed,21,117,0
11399,1485,2024-06-06,2024-06-06,bug,closed,4,165,0
11400,326,2023-09-08,2023-09-08,usage_question,closed,18,78,0
11401,195,2024-11-28,2024-12-05,bug,closed,24,43,10080
11402,1962,2023-11-11,2023-11-11,other,closed,9,202,0
11403,1662,2024-03-15,2024-03-18,feature_request,closed,10,77,4320
11404,972,2024-12-06,2024-12-06,bug,closed,24,48,0
11405,691,2023-11-17,2023-11-17,billing,closed,29,26,0
11406,1810,2024-12-19,2024-12-19,feature_request,closed,18,67,0
11407,1292,2024-07-03,2024-07-03,usage_question,closed,22,149,0
11408,1062,2024-05-17,2024-05-17,usage_question,closed,39,49,0
11409,261,2023-12-31,2023-12-31,feature_request,closed,31,136,0
11410,714,2024-08-04,2024-08-04,feature_request,closed,34,163,0
11411,1414,2023-11-14,2023-11-14,feature_request,closed,4,81,0
11412,1629,2023-12-07,2023-12-13,bug,closed,15,45,8640
11413,1389,2023-12-02,2023-12-06,usage_question,closed,46,93,5760
11414,476,2024-11-12,2024-11-12,other,closed,18,180,0
11415,908,2023-08-05,2023-08-05,usage_question,closed,38,20,0
11416,661,2024-11-17,2024-11-24,billing,closed,31,179,10080
11417,1544,2023-12-06,2023-12-12,feature_request,closed,36,136,8640
11418,799,2024-11-12,2024-11-12,feature_request,closed,25,44,0
11419,658,2024-10-09,2024-10-11,usage_question,closed,46,168,2880
11420,1460,2024-04-25,2024-04-25,bug,closed,38,202,0
11421,1399,2024-08-29,2024-08-29,bug,closed,27,159,0
11422,1,2024-07-18,2024-07-24,other,closed,6,220,8640
11423,400,2024-02-27,2024-03-03,bug,closed,26,33,7200
11424,298,2024-11-19,2024-11-19,other,closed,42,223,0
11425,111,2024-11-03,2024-11-03,usage_question,closed,16,50,0
11426,591,2024-07-22,2024-07-28,usage_question,closed,49,195,8640
11427,841,2024-05-10,2024-05-10,usage_question,closed,50,27,0
11428,1612,2024-07-30,2024-07-31,feature_request,closed,5,37,1440
11429,37,2024-05-22,2024-05-22,feature_request,closed,32,39,0
11430,937,2024-05-07,2024-05-09,bug,closed,39,127,2880
11431,758,2024-10-11,2024-10-17,bug,closed,45,72,8640
11432,1236,2024-07-28,2024-08-04,feature_request,closed,20,26,10080
11433,226,2024-06-23,2024-06-23,bug,closed,42,37,0
11434,144,2023-06-12,2023-06-12,usage_question,closed,42,234,0
11435,592,2024-01-13,2024-01-13,bug,closed,5,201,0
11436,230,2024-01-09,2024-01-13,usage_question,closed,1,29,5760
11437,383,2024-08-03,2024-08-08,billing,closed,37,85,7200
11438,1911,2024-04-30,2024-05-01,bug,closed,11,178,1440
11439,214,2024-05-25,2024-05-25,usage_question,closed,9,204,0
11440,1578,2023-10-31,2023-11-04,bug,closed,39,220,5760
11441,630,2024-08-02,2024-08-03,usage_question,closed,50,53,1440
11442,1340,2024-03-24,2024-03-24,usage_question,closed,26,121,0
11443,1992,2024-12-05,2024-12-05,usage_question,closed,48,52,0
11444,1445,2024-02-21,2024-02-26,usage_question,closed,15,99,7200
11445,1340,2024-12-25,2024-12-25,usage_question,closed,25,94,0
11446,1777,2024-07-15,2024-07-22,bug,closed,36,34,10080
11447,751,2024-07-04,2024-07-04,usage_question,closed,35,23,0
11448,517,2023-07-23,2023-07-23,bug,closed,22,142,0
11449,1668,2024-09-27,2024-09-27,feature_request,closed,48,238,0
11450,1450,2024-08-31,2024-09-01,bug,closed,27,159,1440
11451,1331,2024-09-18,2024-09-19,usage_question,closed,16,74,1440
11452,1596,2024-01-14,2024-01-18,usage_question,closed,35,28,5760
11453,276,2024-05-19,2024-05-22,usage_question,closed,48,40,4320
11454,925,2024-08-19,2024-08-19,feature_request,closed,17,114,0
11455,1105,2024-11-30,2024-12-07,billing,closed,44,66,10080
11456,1475,2024-11-04,2024-11-09,feature_request,closed,1,146,7200
11457,934,2024-03-30,2024-04-02,bug,closed,6,87,4320
11458,1212,2024-02-28,2024-02-28,bug,closed,17,148,0
11459,116,2024-09-04,2024-09-06,usage_question,closed,21,73,2880
11460,142,2024-08-23,2024-08-27,feature_request,closed,31,73,5760
11461,439,2024-03-06,2024-03-10,other,closed,37,150,5760
11462,644,2024-05-29,2024-05-29,usage_question,closed,1,103,0
11463,376,2024-01-11,2024-01-11,feature_request,closed,13,113,0
11464,127,2023-09-24,2023-09-27,other,closed,50,141,4320
11465,39,2023-12-07,2023-12-07,usage_question,closed,20,190,0
11466,1600,2023-11-10,2023-11-13,bug,closed,22,205,4320
11467,915,2024-07-27,2024-07-30,usage_question,closed,31,190,4320
11468,653,2024-03-01,2024-03-01,other,closed,43,130,0
11469,217,2024-07-11,2024-07-17,bug,closed,50,160,8640
11470,1453,2023-09-23,2023-09-23,usage_question,closed,24,173,0
11471,1437,2024-03-03,2024-03-03,usage_question,closed,45,174,0
11472,807,2024-03-11,2024-03-14,usage_question,closed,14,49,4320
11473,291,2024-11-03,2024-11-09,usage_question,closed,21,34,8640
11474,1536,2023-11-17,2023-11-20,bug,closed,36,127,4320
11475,1544,2024-06-28,2024-06-28,feature_request,closed,48,101,0
11476,894,2024-10-03,2024-10-03,usage_question,closed,23,177,0
11477,739,2024-12-24,2024-12-24,bug,closed,12,29,0
11478,625,2024-07-16,2024-07-16,usage_question,closed,49,116,0
11479,615,2024-04-01,2024-04-01,usage_question,closed,33,41,0
11480,1353,2024-09-14,2024-09-14,usage_question,closed,7,219,0
11481,524,2024-08-12,2024-08-19,bug,closed,5,63,10080
11482,568,2024-01-10,2024-01-10,bug,closed,49,133,0
11483,887,2024-06-25,2024-07-02,other,closed,17,168,10080
11484,589,2024-08-14,2024-08-14,bug,closed,5,166,0
11485,276,2023-11-10,2023-11-10,usage_question,closed,43,223,0
11486,1656,2024-04-10,2024-04-15,feature_request,closed,18,36,7200
11487,461,2024-06-13,2024-06-13,billing,closed,27,19,0
11488,1665,2024-09-05,2024-09-05,feature_request,closed,21,35,0
11489,488,2024-10-13,2024-10-16,billing,closed,4,142,4320
11490,1747,2024-11-21,2024-11-27,bug,closed,26,50,8640
11491,1391,2024-06-24,2024-06-24,feature_request,closed,39,93,0
11492,653,2024-02-16,2024-02-16,feature_request,closed,27,80,0
11493,1130,2024-08-08,2024-08-09,usage_question,closed,34,174,1440
11494,1218,2024-11-20,2024-11-20,usage_question,closed,19,198,0
11495,551,2023-11-03,2023-11-09,feature_request,closed,26,129,8640
11496,117,2023-10-17,2023-10-17,feature_request,closed,17,128,0
11497,992,2024-01-26,2024-01-26,other,closed,15,119,0
11498,871,2024-02-08,2024-02-12,other,closed,3,183,5760
11499,652,2024-05-23,2024-05-23,usage_question,closed,43,133,0
11500,1744,2024-12-07,2024-12-07,feature_request,closed,27,230,0
11501,1634,2024-01-11,2024-01-17,bug,closed,18,131,8640
11502,1269,2024-04-18,2024-04-18,other,closed,37,183,0
11503,247,2024-06-29,2024-06-29,usage_question,closed,22,62,0
11504,153,2024-05-05,2024-05-09,usage_question,closed,34,95,5760
11505,1774,2024-06-06,2024-06-06,feature_request,closed,21,138,0
11506,1469,2024-09-24,2024-09-24,other,closed,42,201,0
11507,1048,2024-09-13,2024-09-13,bug,closed,27,134,0
11508,575,2024-11-23,2024-11-23,usage_question,closed,5,113,0
11509,661,2024-12-02,2024-12-02,usage_question,closed,49,25,0
11510,1618,2024-05-22,2024-05-25,bug,closed,23,223,4320
11511,1011,2024-04-21,2024-04-25,usage_question,closed,17,184,5760
11512,1277,2024-10-22,2024-10-22,feature_request,closed,24,46,0
11513,710,2023-09-21,2023-09-21,bug,closed,43,228,0
11514,328,2024-05-23,2024-05-25,feature_request,closed,10,136,2880
11515,1773,2023-08-06,2023-08-06,usage_question,closed,38,67,0
11516,1351,2024-05-31,2024-06-04,feature_request,closed,31,102,5760
11517,604,2024-07-02,2024-07-02,usage_question,closed,44,126,0
11518,897,2023-12-30,2024-01-05,billing,closed,33,65,8640
11519,1333,2024-07-21,2024-07-27,billing,closed,42,107,8640
11520,668,2024-07-16,2024-07-23,other,closed,18,137,10080
11521,465,2024-11-23,2024-11-23,usage_question,closed,40,174,0
11522,454,2024-07-11,2024-07-11,billing,closed,2,209,0
11523,441,2024-11-15,2024-11-18,billing,closed,30,79,4320
11524,430,2024-05-06,2024-05-09,usage_question,closed,12,135,4320
11525,219,2024-12-18,2024-12-18,feature_request,closed,16,185,0
11526,969,2024-03-12,2024-03-18,billing,closed,35,221,8640
11527,405,2024-11-26,2024-11-29,feature_request,closed,22,118,4320
11528,275,2024-08-30,2024-09-04,bug,closed,22,202,7200
11529,835,2024-09-01,2024-09-01,feature_request,closed,37,121,0
11530,936,2024-11-19,2024-11-19,bug,closed,16,157,0
11531,366,2024-07-15,2024-07-15,feature_request,closed,21,228,0
11532,751,2024-01-14,2024-01-17,feature_request,closed,4,235,4320
11533,510,2024-11-30,2024-12-02,bug,closed,31,41,2880
11534,818,2023-04-26,2023-04-26,feature_request,closed,48,138,0
11535,719,2023-11-23,2023-11-27,usage_question,closed,6,22,5760
11536,961,2024-08-26,2024-08-26,usage_question,closed,15,77,0
11537,1585,2024-05-10,2024-05-10,usage_question,closed,30,73,0
11538,686,2024-10-16,2024-10-16,usage_question,closed,31,205,0
11539,650,2024-07-10,2024-07-14,feature_request,closed,15,90,5760
11540,1163,2023-07-15,2023-07-15,usage_question,closed,18,155,0
11541,1980,2024-08-08,2024-08-08,other,closed,14,156,0
11542,673,2024-08-18,2024-08-24,usage_question,closed,46,188,8640
11543,1764,2024-11-29,2024-12-02,usage_question,closed,30,239,4320
11544,1951,2024-10-16,2024-10-16,billing,closed,9,162,0
11545,1336,2024-07-02,2024-07-02,usage_question,closed,9,203,0
11546,493,2024-09-10,2024-09-16,bug,closed,5,110,8640
11547,1339,2024-07-13,2024-07-14,feature_request,closed,23,25,1440
11548,1938,2024-12-08,2024-12-11,feature_request,closed,31,102,4320
11549,192,2023-10-02,2023-10-02,usage_question,closed,6,119,0
11550,567,2024-10-31,2024-11-02,bug,closed,18,17,2880
11551,519,2024-05-06,2024-05-13,bug,closed,46,154,10080
11552,1570,2024-08-05,2024-08-05,bug,closed,33,72,0
11553,274,2024-08-30,2024-08-30,usage_question,closed,46,206,0
11554,1016,2024-02-12,2024-02-12,other,closed,25,100,0
11555,339,2023-10-05,2023-10-08,feature_request,closed,31,123,4320
11556,1434,2024-08-23,2024-08-30,billing,closed,13,157,10080
11557,1666,2024-04-22,2024-04-26,usage_question,closed,32,59,5760
11558,902,2024-01-14,2024-01-17,usage_question,closed,38,71,4320
11559,275,2024-07-04,2024-07-07,bug,closed,29,137,4320
11560,1274,2024-11-01,2024-11-06,billing,closed,38,198,7200
11561,1753,2024-01-26,2024-01-26,usage_question,closed,1,64,0
11562,1273,2024-04-06,2024-04-06,usage_question,closed,39,153,0
11563,874,2024-01-13,2024-01-19,other,closed,29,18,8640
11564,906,2023-11-13,2023-11-20,feature_request,closed,45,124,10080
11565,1490,2024-12-26,2024-12-26,usage_question,closed,32,181,0
11566,1376,2024-03-04,2024-03-04,usage_question,closed,4,137,0
11567,1102,2024-04-05,2024-04-05,bug,closed,29,83,0
11568,1835,2024-12-12,2024-12-18,feature_request,closed,7,236,8640
11569,822,2024-09-18,2024-09-18,bug,closed,30,146,0
11570,1919,2024-10-16,2024-10-16,other,closed,35,115,0
11571,873,2024-06-11,2024-06-18,feature_request,closed,22,45,10080
11572,1573,2024-07-27,2024-07-27,usage_question,closed,5,155,0
11573,1332,2024-11-17,2024-11-21,billing,closed,33,207,5760
11574,1055,2024-08-11,2024-08-15,bug,closed,11,230,5760
11575,739,2023-11-21,2023-11-26,other,closed,39,221,7200
11576,160,2024-10-04,2024-10-04,bug,closed,37,76,0
11577,777,2024-07-26,2024-07-28,billing,closed,25,153,2880
11578,923,2024-02-18,2024-02-18,feature_request,closed,23,72,0
11579,1791,2024-05-27,2024-05-31,bug,closed,34,176,5760
11580,149,2024-07-19,2024-07-21,bug,closed,34,40,2880
11581,393,2024-11-19,2024-11-19,bug,closed,3,109,0
11582,66,2023-08-20,2023-08-20,bug,closed,44,159,0
11583,1546,2024-04-08,2024-04-08,bug,closed,15,180,0
11584,309,2023-04-07,2023-04-13,bug,closed,2,59,8640
11585,51,2024-06-07,2024-06-07,usage_question,closed,45,158,0
11586,803,2023-11-13,2023-11-20,usage_question,closed,22,85,10080
11587,1049,2024-07-02,2024-07-05,usage_question,closed,19,191,4320
11588,1476,2024-06-15,2024-06-15,bug,closed,19,27,0
11589,174,2023-08-27,2023-08-27,usage_question,closed,23,220,0
11590,931,2024-09-17,2024-09-24,usage_question,closed,6,101,10080
11591,1268,2024-06-22,2024-06-22,feature_request,closed,43,34,0
11592,136,2024-10-13,2024-10-13,usage_question,closed,36,152,0
11593,328,2024-09-01,2024-09-01,bug,closed,7,27,0
11594,449,2024-07-15,2024-07-15,billing,closed,17,60,0
11595,1601,2023-12-07,2023-12-07,usage_question,closed,20,238,0
11596,1764,2024-08-23,2024-08-24,usage_question,closed,13,199,1440
11597,1766,2024-09-19,2024-09-19,usage_question,closed,1,31,0
11598,1654,2024-03-03,2024-03-06,bug,closed,49,103,4320
11599,187,2024-04-06,2024-04-06,bug,closed,5,214,0
11600,499,2024-11-11,2024-11-18,feature_request,closed,23,125,10080
11601,1771,2024-07-25,2024-07-25,bug,closed,5,218,0
11602,1723,2024-02-10,2024-02-13,usage_question,closed,22,136,4320
11603,36,2024-11-28,2024-12-04,usage_question,closed,14,63,8640
11604,861,2024-06-09,2024-06-09,usage_question,closed,1,124,0
11605,884,2024-03-30,2024-04-05,billing,closed,13,67,8640
11606,617,2024-03-11,2024-03-17,usage_question,closed,32,100,8640
11607,228,2024-12-02,2024-12-02,usage_question,closed,40,16,0
11608,1437,2024-07-18,2024-07-25,other,closed,9,134,10080
11609,1903,2024-05-01,2024-05-06,usage_question,closed,13,192,7200
11610,603,2024-09-20,2024-09-25,bug,closed,6,40,7200
11611,11,2024-05-03,2024-05-10,other,closed,15,18,10080
11612,654,2024-07-26,2024-07-26,feature_request,closed,31,28,0
11613,485,2024-10-06,2024-10-06,billing,closed,23,46,0
11614,1902,2024-07-24,2024-07-24,usage_question,closed,17,232,0
11615,19,2024-03-18,2024-03-22,feature_request,closed,23,60,5760
11616,730,2023-12-06,2023-12-06,bug,closed,33,227,0
11617,600,2024-03-06,2024-03-07,feature_request,closed,27,188,1440
11618,1132,2024-10-21,2024-10-21,bug,closed,33,114,0
11619,1697,2024-05-20,2024-05-22,other,closed,31,20,2880
11620,1342,2024-12-17,2024-12-20,feature_request,closed,35,84,4320
11621,1874,2024-07-18,2024-07-18,usage_question,closed,17,58,0
11622,24,2024-10-03,2024-10-06,feature_request,closed,5,139,4320
11623,1131,2024-08-02,2024-08-02,billing,closed,44,74,0
11624,155,2024-07-24,2024-07-30,usage_question,closed,26,90,8640
11625,920,2024-06-19,2024-06-26,usage_question,closed,30,97,10080
11626,1354,2024-06-08,2024-06-08,usage_question,closed,7,130,0
11627,1930,2024-01-09,2024-01-11,bug,closed,9,29,2880
11628,1416,2024-07-09,2024-07-16,other,closed,20,228,10080
11629,72,2023-09-14,2023-09-21,bug,closed,23,228,10080
11630,1394,2024-05-29,2024-06-03,other,closed,24,187,7200
11631,939,2023-11-28,2023-11-28,bug,closed,49,229,0
11632,1364,2024-06-08,2024-06-14,other,closed,25,200,8640
11633,367,2024-12-15,2024-12-20,feature_request,closed,11,38,7200
11634,1570,2023-08-18,2023-08-22,usage_question,closed,42,187,5760
11635,1840,2024-05-08,2024-05-08,usage_question,closed,3,194,0
11636,487,2024-09-12,2024-09-12,billing,closed,5,168,0
11637,1898,2024-01-18,2024-01-18,usage_question,closed,13,16,0
11638,179,2024-12-25,2024-12-31,usage_question,closed,5,51,8640
11639,1718,2024-04-30,2024-05-06,feature_request,closed,46,82,8640
11640,282,2024-06-19,2024-06-19,usage_question,closed,4,84,0
11641,1088,2024-11-30,2024-12-05,bug,closed,44,93,7200
11642,530,2023-11-26,2023-11-30,usage_question,closed,19,140,5760
11643,1843,2024-05-13,2024-05-13,bug,closed,19,229,0
11644,282,2024-09-05,2024-09-05,bug,closed,23,97,0
11645,1613,2024-06-24,2024-06-26,bug,closed,15,166,2880
11646,1979,2024-04-11,2024-04-14,usage_question,closed,2,160,4320
11647,392,2024-03-04,2024-03-04,usage_question,closed,2,90,0
11648,1014,2023-11-15,2023-11-15,other,closed,13,67,0
11649,189,2024-12-18,2024-12-18,usage_question,closed,43,199,0
11650,1622,2024-12-24,2024-12-24,feature_request,closed,50,36,0
11651,609,2024-03-15,2024-03-15,other,closed,42,170,0
11652,897,2024-01-11,2024-01-11,bug,closed,37,38,0
11653,1,2024-05-25,2024-05-29,bug,closed,3,144,5760
11654,689,2024-04-10,2024-04-10,usage_question,closed,21,35,0
11655,710,2023-10-04,2023-10-10,usage_question,closed,44,79,8640
11656,1672,2024-02-13,2024-02-14,usage_question,closed,16,229,1440
11657,1011,2024-09-30,2024-09-30,bug,closed,7,184,0
11658,1051,2024-05-21,2024-05-21,usage_question,closed,4,77,0
11659,403,2024-03-25,2024-03-25,bug,closed,19,96,0
11660,80,2024-08-12,2024-08-14,usage_question,closed,10,68,2880
11661,1273,2024-07-14,2024-07-14,usage_question,closed,19,39,0
11662,1271,2024-07-21,2024-07-26,bug,closed,8,42,7200
11663,209,2023-12-14,2023-12-18,feature_request,closed,23,221,5760
11664,891,2024-01-31,2024-01-31,bug,closed,8,55,0
