subscription_id,customer_id,plan,start_date,end_date,monthly_value
2761,1256,starter,2024-05-17,2025-05-17,431.54
2767,1258,starter,2024-08-15,,554.21
2768,1259,starter,2024-02-24,,498.14
2769,1259,growth,2024-02-24,,2119.04
2770,1260,enterprise,2025-04-18,,13880.29
2772,1260,growth,2025-04-18,,2529.0
2773,1261,starter,2025-02-03,,470.67
2774,1261,growth,2025-02-03,,2989.22
2775,1261,starter,2025-02-03,,488.97
2776,1262,starter,2023-11-22,,464.48
2780,1263,starter,2024-06-24,,514.74
2784,1264,starter,2025-01-06,,437.19
2785,1265,growth,2025-04-23,,2256.7
2786,1265,starter,2025-04-23,,579.36
2787,1266,growth,2024-07-23,,2273.05
2791,1267,starter,2023-12-24,,565.52
2792,1267,starter,2023-12-24,2024-12-23,456.35
2793,1268,starter,2025-03-15,,547.38
2795,1268,starter,2025-03-15,2026-03-15,533.61
2796,1269,growth,2023-05-27,2024-05-26,2059.18
2798,1270,growth,2023-12-01,,2396.48
2799,1270,enterprise,2023-12-01,,11376.61
2800,1270,enterprise,2023-12-01,,13499.43
2804,1272,growth,2024-04-23,,2625.6
2806,1273,growth,2023-07-23,2024-07-22,2765.47
2807,1274,growth,2023-11-24,,2999.52
2808,1274,starter,2023-11-24,,543.51
2811,1275,starter,2025-01-25,,456.39
2813,1276,starter,2025-03-11,,415.52
2814,1276,enterprise,2025-03-11,2026-03-11,12126.52
2815,1277,starter,2023-02-19,,404.0
2816,1277,starter,2023-02-19,2024-02-19,421.41
2819,1279,starter,2023-05-25,,482.56
2824,1282,enterprise,2023-02-11,,13319.19
2825,1282,enterprise,2023-02-11,,12407.0
2830,1285,enterprise,2025-02-20,,13284.09
2831,1285,growth,2025-02-20,,2311.65
2832,1286,growth,2023-11-26,2024-11-25,2774.71
2833,1286,growth,2023-11-26,,2789.1
2834,1287,growth,2024-06-28,,2257.25
2835,1287,starter,2024-06-28,,416.78
2836,1287,growth,2024-06-28,2025-06-28,2339.32
2837,1288,starter,2023-11-26,,464.26
2838,1288,starter,2023-11-26,,438.22
2839,1288,starter,2023-11-26,2024-11-25,484.46
2840,1289,growth,2023-06-18,,2294.11
2841,1289,starter,2023-06-18,2024-06-17,451.54
2842,1290,enterprise,2024-01-28,,13437.37
2843,1290,enterprise,2024-01-28,2025-01-27,12215.28
2844,1291,starter,2023-07-21,,539.82
2845,1291,enterprise,2023-07-21,2024-07-20,13433.9
2848,1293,enterprise,2023-10-04,,13450.97
2849,1293,starter,2023-10-04,2024-10-03,574.22
2850,1294,growth,2023-10-22,,2427.94
2851,1295,growth,2025-04-04,,2257.13
2853,1295,starter,2025-04-04,,551.1
2854,1296,growth,2025-02-12,2026-02-12,2642.53
2855,1296,starter,2025-02-12,2026-02-12,462.9
2856,1296,starter,2025-02-12,,421.92
2857,1297,starter,2023-12-12,,515.58
2858,1297,growth,2023-12-12,,2899.8
2860,1298,growth,2025-02-17,,2312.18
2863,1299,starter,2023-05-10,,417.09
2864,1299,enterprise,2023-05-10,,11568.54
2866,1300,growth,2023-06-20,,2144.63
2867,1301,enterprise,2023-04-04,,12889.93
2869,1301,growth,2023-04-04,2024-04-03,2642.26
2872,1303,enterprise,2025-03-18,,11402.95
2874,1304,starter,2024-07-23,,415.83
2876,1305,starter,2025-04-02,,491.53
2877,1305,starter,2025-04-02,,593.97
2878,1305,growth,2025-04-02,,2855.62
2879,1306,enterprise,2025-02-22,,11223.61
2881,1307,growth,2025-04-06,,2711.99
2883,1308,enterprise,2024-12-16,2025-12-16,11847.65
2886,1310,enterprise,2024-06-04,2025-06-04,9837.56
2889,1311,starter,2024-09-23,,456.59
2890,1311,enterprise,2024-09-23,,12444.77
2891,1311,growth,2024-09-23,,2234.8
2894,1312,enterprise,2023-03-04,2024-03-03,14060.04
2895,1313,growth,2024-08-16,2025-08-16,2195.29
2896,1313,growth,2024-08-16,,2102.27
2897,1314,growth,2024-08-22,,2361.1
2900,1315,starter,2023-07-12,,588.91
2901,1315,starter,2023-07-12,2024-07-11,583.84
2904,1316,starter,2023-05-11,,407.75
2906,1318,starter,2023-12-08,,435.17
2907,1318,starter,2023-12-08,,542.9
2909,1319,starter,2025-03-31,,492.63
2910,1319,starter,2025-03-31,2026-03-31,475.31
2911,1319,starter,2025-03-31,,537.35
2912,1320,enterprise,2023-03-02,,10227.33
2914,1321,enterprise,2024-11-11,2025-11-11,13003.79
2916,1321,growth,2024-11-11,2025-11-11,2626.85
2917,1322,starter,2024-01-09,,582.56
2918,1322,enterprise,2024-01-09,2025-01-08,12700.69
2919,1322,starter,2024-01-09,,465.7
2920,1323,starter,2024-09-27,,464.76
2921,1324,starter,2023-12-13,,431.7
2922,1324,starter,2023-12-13,2024-12-12,534.69
2924,1325,starter,2024-04-14,2025-04-14,581.46
2926,1326,starter,2023-09-22,,557.73
2928,1326,enterprise,2023-09-22,,12999.27
2929,1327,growth,2025-02-22,,2371.13
2932,1329,enterprise,2024-06-16,2025-06-16,11503.11
2934,1330,starter,2024-05-21,,442.48
2936,1331,enterprise,2025-04-06,2026-04-06,13069.5
2939,1333,growth,2024-09-05,,2324.71
2941,1334,starter,2023-09-25,,549.53
2942,1335,growth,2024-03-12,2025-03-12,2466.47
2943,1335,growth,2024-03-12,,2169.09
2944,1336,starter,2023-07-02,2024-07-01,452.22
2945,1336,growth,2023-07-02,2024-07-01,2359.39
2946,1337,starter,2025-03-13,2026-03-13,589.94
2949,1339,starter,2025-03-31,2026-03-31,400.59
2952,1340,starter,2024-10-01,,594.28
2953,1341,enterprise,2023-02-14,,12248.73
2954,1341,enterprise,2023-02-14,,12068.9
2955,1342,enterprise,2023-04-03,,10883.18
2956,1343,growth,2023-04-27,,2638.56
2957,1343,growth,2023-04-27,,2472.63
2958,1343,growth,2023-04-27,,2942.02
2960,1344,starter,2023-02-09,,432.02
2961,1344,enterprise,2023-02-09,2024-02-09,11811.76
2964,1346,starter,2024-10-11,,447.19
2966,1346,growth,2024-10-11,,2506.5
2967,1347,growth,2023-05-29,,2238.92
2968,1347,starter,2023-05-29,,447.44
2970,1348,growth,2023-09-09,2024-09-08,2788.47
2971,1349,starter,2023-03-18,,573.45
2972,1349,growth,2023-03-18,,2259.45
2974,1350,growth,2024-12-13,,2565.62
2975,1350,starter,2024-12-13,,562.06
2977,1351,starter,2025-02-23,,527.18
2979,1352,starter,2024-02-16,2025-02-15,410.08
2981,1353,starter,2023-11-17,,515.84
2982,1354,starter,2025-02-20,,432.5
2983,1355,growth,2024-03-16,,2884.49
2987,1356,starter,2024-09-12,2025-09-12,506.9
2988,1356,starter,2024-09-12,2025-09-12,535.24
2989,1357,growth,2025-01-31,,2544.26
2990,1357,growth,2025-01-31,,2469.35
2991,1357,growth,2025-01-31,,2292.73
2993,1358,starter,2023-03-12,,584.67
2996,1359,growth,2024-11-28,2025-11-28,2494.72
2998,1361,growth,2023-06-23,,2403.67
3001,1362,starter,2025-02-15,,594.26
3002,1363,enterprise,2024-09-09,,9959.88
3003,1364,starter,2025-04-24,,518.17
3005,1364,starter,2025-04-24,,409.63
3007,1365,starter,2023-12-29,,420.21
3008,1366,starter,2023-02-16,,560.5
3009,1366,starter,2023-02-16,,498.02
3011,1367,starter,2023-12-10,2024-12-09,542.12
3015,1369,starter,2023-03-21,,414.94
3016,1369,starter,2023-03-21,,492.52
3017,1370,starter,2023-04-14,,592.7
3018,1370,starter,2023-04-14,,478.73
3019,1370,starter,2023-04-14,,541.9
3020,1371,starter,2025-03-31,,567.62
3023,1372,growth,2023-08-31,,2371.7
3024,1373,starter,2023-06-30,,493.51
3026,1373,starter,2023-06-30,2024-06-29,567.51
3027,1374,starter,2024-02-29,,595.44
3028,1375,starter,2024-05-25,,474.52
3029,1375,growth,2024-05-25,,2865.04
3034,1377,starter,2023-02-01,,450.63
3037,1378,growth,2024-02-18,,2075.87
3039,1379,starter,2025-03-17,2026-03-17,586.48
3042,1380,enterprise,2024-08-06,,11683.9
3043,1380,growth,2024-08-06,2025-08-06,2835.17
3044,1381,starter,2024-07-27,,477.04
3045,1381,starter,2024-07-27,,497.7
3046,1381,starter,2024-07-27,,473.09
3047,1382,starter,2024-04-23,2025-04-23,493.54
3049,1383,starter,2024-04-26,,452.96
3050,1383,starter,2024-04-26,,429.44
3052,1384,starter,2024-01-28,2025-01-27,540.76
3055,1385,starter,2023-09-23,2024-09-22,404.52
3056,1385,starter,2023-09-23,,441.63
3057,1386,starter,2025-01-18,,497.21
3058,1386,starter,2025-01-18,,567.15
3059,1387,starter,2025-04-16,,559.34
3061,1387,starter,2025-04-16,,469.5
3062,1388,starter,2023-03-27,,526.15
3063,1388,growth,2023-03-27,,2036.38
3066,1390,growth,2023-03-12,,2106.87
3068,1390,enterprise,2023-03-12,,10829.59
3069,1391,growth,2024-04-27,,2598.33
3070,1391,starter,2024-04-27,,413.86
3073,1393,growth,2023-09-10,2024-09-09,2205.83
3075,1393,enterprise,2023-09-10,,12205.84
3076,1394,growth,2025-01-30,2026-01-30,2209.84
3077,1395,growth,2025-01-06,,2542.36
3078,1395,growth,2025-01-06,,2537.09
3080,1396,growth,2023-03-08,2024-03-07,2246.92
3081,1396,enterprise,2023-03-08,,11678.76
3082,1396,enterprise,2023-03-08,,11081.17
3083,1397,starter,2025-02-19,,486.99
3085,1398,starter,2024-12-02,,463.2
3087,1399,starter,2023-10-07,,500.63
3088,1400,starter,2024-09-11,,590.13
3090,1400,starter,2024-09-11,,518.6
3091,1401,growth,2024-03-15,,2527.0
3093,1401,starter,2024-03-15,2025-03-15,586.39
3094,1402,starter,2023-08-23,,574.73
3098,1404,starter,2024-02-11,,565.98
3100,1404,enterprise,2024-02-11,,11960.4
3101,1405,starter,2024-11-06,2025-11-06,510.63
3102,1405,starter,2024-11-06,2025-11-06,514.15
3103,1406,starter,2024-01-29,,481.23
3104,1407,growth,2024-10-09,,2583.51
3105,1407,growth,2024-10-09,,2071.47
3106,1407,growth,2024-10-09,,2696.07
3107,1408,growth,2025-02-12,,2481.89
3110,1409,starter,2023-03-24,,507.9
3111,1409,growth,2023-03-24,,2480.65
3112,1409,growth,2023-03-24,,2558.93
3114,1410,starter,2023-02-12,,444.05
3117,1411,growth,2025-01-26,2026-01-26,2807.03
3118,1412,starter,2025-03-08,,548.68
3119,1412,enterprise,2025-03-08,,11161.5
3120,1412,enterprise,2025-03-08,2026-03-08,10115.79
3121,1413,growth,2024-06-12,,2992.61
3122,1413,growth,2024-06-12,,2777.67
3123,1413,growth,2024-06-12,,2878.26
3125,1414,enterprise,2024-08-25,2025-08-25,11333.1
3127,1415,growth,2023-04-07,,2214.74
3128,1415,growth,2023-04-07,,2208.47
3129,1416,growth,2025-03-09,,2234.1
3130,1416,growth,2025-03-09,,2518.67
3131,1417,growth,2025-03-14,,2929.26
3132,1418,growth,2023-05-23,2024-05-22,2182.34
3134,1419,growth,2025-01-22,,2581.1
3136,1420,starter,2025-02-01,,456.25
3139,1421,starter,2023-09-16,,505.77
3140,1421,enterprise,2023-09-16,,10258.9
3142,1422,growth,2023-03-17,,2005.97
3146,1424,starter,2025-03-09,,482.44
3149,1426,starter,2023-10-21,,453.89
3150,1426,starter,2023-10-21,,427.48
3151,1426,growth,2023-10-21,,2627.86
3152,1427,growth,2025-02-17,,2249.2
3153,1427,growth,2025-02-17,,2349.62
3154,1427,growth,2025-02-17,,2610.0
3155,1428,starter,2023-09-21,,533.77
3157,1429,starter,2023-05-21,,466.31
3158,1429,starter,2023-05-21,,553.55
3168,1433,enterprise,2024-04-08,2025-04-08,12670.45
3169,1434,enterprise,2023-12-21,2024-12-20,14129.35
3170,1435,growth,2024-07-13,,2551.35
3171,1435,growth,2024-07-13,,2394.65
3172,1435,starter,2024-07-13,,554.73
3173,1436,growth,2023-07-28,,2224.72
3175,1437,starter,2023-09-05,2024-09-04,454.39
3176,1437,starter,2023-09-05,2024-09-04,516.74
3178,1438,starter,2024-11-17,,449.27
3179,1439,starter,2023-04-22,,442.98
3181,1439,growth,2023-04-22,,2065.14
3182,1440,starter,2023-10-27,,508.54
3183,1441,starter,2023-09-08,,541.99
3186,1442,growth,2023-07-14,2024-07-13,2943.69
3187,1443,enterprise,2023-02-02,2024-02-02,12241.13
3188,1443,starter,2023-02-02,,522.65
3190,1444,growth,2024-10-20,2025-10-20,2958.06
3191,1445,starter,2023-12-14,,580.95
3193,1446,starter,2023-12-29,2024-12-28,542.83
3194,1447,enterprise,2023-12-04,,10210.73
3196,1448,starter,2023-10-03,,419.25
3198,1449,growth,2023-04-01,,2190.81
3199,1450,enterprise,2024-04-19,,11220.81
3202,1451,growth,2025-01-18,,2367.23
3203,1451,starter,2025-01-18,,501.75
3204,1452,enterprise,2023-07-15,2024-07-14,13635.65
3205,1452,enterprise,2023-07-15,2024-07-14,12324.5
3206,1453,starter,2023-03-13,,552.41
3208,1454,growth,2024-01-25,,2300.9
3209,1454,starter,2024-01-25,,483.09
3210,1455,starter,2025-02-23,,457.07
3211,1455,growth,2025-02-23,2026-02-23,2164.21
3216,1457,growth,2024-03-14,2025-03-14,2586.51
3217,1457,enterprise,2024-03-14,2025-03-14,14112.42
3218,1458,starter,2023-10-08,,597.03
3219,1458,starter,2023-10-08,,597.14
3221,1459,growth,2024-08-21,,2704.69
3222,1459,growth,2024-08-21,,2475.52
3223,1460,growth,2025-01-30,,2677.84
3226,1461,growth,2024-01-10,,2842.18
3227,1461,enterprise,2024-01-10,2025-01-09,11425.97
3230,1463,starter,2024-01-26,2025-01-25,547.97
3232,1464,starter,2024-07-11,,481.29
3233,1464,enterprise,2024-07-11,2025-07-11,13995.89
3234,1465,growth,2024-11-06,2025-11-06,2138.18
3235,1465,starter,2024-11-06,,542.54
3237,1466,starter,2023-05-19,,524.34
3238,1466,starter,2023-05-19,,416.51
3240,1467,starter,2024-06-08,,535.43
3241,1467,starter,2024-06-08,,579.91
3242,1468,starter,2025-01-15,,443.14
3243,1468,starter,2025-01-15,,597.39
3244,1468,starter,2025-01-15,,560.27
3245,1469,starter,2023-10-23,,522.92
3246,1469,growth,2023-10-23,,2901.91
3247,1470,enterprise,2024-05-03,,11546.41
3249,1471,starter,2025-01-30,2026-01-30,570.41
3251,1473,starter,2024-04-03,2025-04-03,542.38
3252,1473,starter,2024-04-03,,570.47
3253,1473,growth,2024-04-03,2025-04-03,2429.19
3255,1474,starter,2023-12-17,2024-12-16,591.2
3256,1474,starter,2023-12-17,,563.93
3257,1475,starter,2024-08-22,2025-08-22,571.04
3258,1475,growth,2024-08-22,,2803.98
3259,1476,starter,2023-04-09,2024-04-08,523.19
3261,1477,growth,2024-08-30,,2616.99
3262,1477,growth,2024-08-30,,2110.76
3263,1478,starter,2024-04-20,,494.71
3265,1479,starter,2023-01-18,,461.88
3266,1479,starter,2023-01-18,,516.56
3267,1480,starter,2024-11-11,2025-11-11,470.66
3271,1481,growth,2024-11-03,,2588.67
3273,1483,starter,2024-10-12,,526.92
3274,1484,growth,2025-02-25,2026-02-25,2009.27
3275,1484,starter,2025-02-25,,595.48
3277,1485,enterprise,2024-03-21,,13507.34
3278,1485,starter,2024-03-21,,438.22
3279,1485,starter,2024-03-21,2025-03-21,563.76
3280,1486,enterprise,2025-02-01,,12095.32
3282,1486,starter,2025-02-01,,599.81
3283,1487,growth,2023-01-17,2024-01-17,2950.21
3284,1487,starter,2023-01-17,,584.22
3286,1488,enterprise,2023-09-13,,11920.0
3287,1489,growth,2023-04-17,2024-04-16,2370.98
3288,1489,enterprise,2023-04-17,,13517.75
3289,1489,starter,2023-04-17,,474.08
3290,1490,growth,2023-04-05,2024-04-04,2360.23
3291,1490,starter,2023-04-05,,469.05
3292,1491,growth,2025-04-16,,2013.82
3293,1492,starter,2025-02-28,,473.16
3297,1494,starter,2023-02-07,2024-02-07,458.05
3298,1494,starter,2023-02-07,2024-02-07,597.46
3300,1495,starter,2023-12-15,,445.55
3302,1497,starter,2025-04-19,,464.13
3304,1498,starter,2025-02-06,,412.63
3305,1499,growth,2024-12-04,,2625.92
3307,1500,growth,2023-02-02,,2262.62
3308,1501,growth,2023-05-15,,2387.62
3310,1502,growth,2025-04-26,,2835.98
3311,1502,growth,2025-04-26,,2407.88
3313,1503,growth,2024-04-29,,2372.16
3314,1503,growth,2024-04-29,2025-04-29,2232.7
3315,1504,starter,2023-10-15,,562.73
3317,1505,growth,2023-06-14,,2505.17
3318,1505,starter,2023-06-14,,436.57
3319,1506,growth,2023-08-09,,2430.52
3320,1507,enterprise,2024-01-23,,9962.62
3321,1507,starter,2024-01-23,,400.57
3323,1508,starter,2024-02-19,,492.21
3325,1509,enterprise,2025-04-16,,13509.33
3326,1509,growth,2025-04-16,2026-04-16,2639.98
3327,1510,growth,2025-03-12,,2613.21
3328,1510,starter,2025-03-12,2026-03-12,542.69
3329,1511,starter,2024-01-26,2025-01-25,481.62
3331,1512,enterprise,2023-07-26,,10019.02
3332,1513,starter,2025-01-09,2026-01-09,503.75
3333,1513,starter,2025-01-09,2026-01-09,536.19
3334,1513,enterprise,2025-01-09,,13435.97
3335,1514,starter,2024-09-18,,515.77
3338,1516,enterprise,2024-04-08,,10460.49
3339,1516,starter,2024-04-08,2025-04-08,519.31
3340,1516,enterprise,2024-04-08,2025-04-08,9866.61
3342,1518,growth,2025-01-19,,2286.42
3343,1518,growth,2025-01-19,2026-01-19,2413.35
3348,1521,growth,2023-12-08,,2936.54
3349,1521,starter,2023-12-08,,537.08
3350,1522,growth,2023-05-29,2024-05-28,2949.52
3351,1522,growth,2023-05-29,,2957.0
3352,1523,growth,2024-10-13,,2892.18
3353,1523,enterprise,2024-10-13,,12760.34
3355,1524,enterprise,2023-12-07,,13180.94
3356,1525,enterprise,2025-01-01,,12845.42
3358,1526,starter,2025-01-25,2026-01-25,421.58
3360,1526,growth,2025-01-25,2026-01-25,2104.22
3361,1527,starter,2023-06-25,,467.67
3362,1527,starter,2023-06-25,,441.61
3363,1527,growth,2023-06-25,2024-06-24,2580.01
3364,1528,enterprise,2023-04-06,,12944.27
3365,1529,growth,2023-03-21,2024-03-20,2736.1
3366,1530,starter,2024-05-09,,462.6
3369,1532,starter,2025-03-20,,410.41
3370,1532,starter,2025-03-20,2026-03-20,409.04
3371,1533,enterprise,2025-03-16,2026-03-16,12395.97
3372,1533,starter,2025-03-16,,599.5
3373,1533,starter,2025-03-16,,515.82
3374,1534,starter,2024-09-05,,469.04
3375,1535,starter,2024-12-29,,537.4
3376,1535,growth,2024-12-29,,2308.3
3377,1535,growth,2024-12-29,,2074.53
3378,1536,starter,2023-07-15,,478.57
3379,1536,starter,2023-07-15,,483.68
3380,1536,enterprise,2023-07-15,,10639.31
3381,1537,growth,2023-04-15,,2001.15
3383,1538,starter,2024-08-28,,548.42
3385,1539,growth,2025-02-08,,2803.22
3387,1540,growth,2024-04-04,,2064.79
3388,1540,enterprise,2024-04-04,,10101.59
3390,1541,growth,2025-01-10,,2705.23
3391,1542,enterprise,2024-02-20,,12127.52
3392,1543,enterprise,2023-05-06,,13983.56
3393,1543,starter,2023-05-06,,516.31
3394,1543,growth,2023-05-06,,2914.6
3396,1544,starter,2024-03-26,,412.48
3397,1545,starter,2024-07-16,2025-07-16,480.39
3398,1545,starter,2024-07-16,2025-07-16,588.45
3399,1546,enterprise,2025-04-17,,11902.76
3400,1547,growth,2023-10-16,2024-10-15,2946.77
3401,1547,starter,2023-10-16,2024-10-15,599.18
3402,1547,growth,2023-10-16,2024-10-15,2587.04
3403,1548,enterprise,2024-05-07,,10656.73
3404,1548,starter,2024-05-07,,560.3
3405,1549,starter,2024-09-25,2025-09-25,457.22
3407,1550,starter,2023-12-06,,500.8
3408,1550,starter,2023-12-06,,494.61
3409,1550,starter,2023-12-06,,521.68
3411,1551,growth,2024-01-07,2025-01-06,2705.47
3412,1552,growth,2023-12-20,,2714.6
3413,1552,starter,2023-12-20,,543.86
3416,1554,starter,2024-11-23,2025-11-23,568.76
3417,1554,enterprise,2024-11-23,,10848.25
3418,1555,growth,2023-07-25,2024-07-24,2956.37
3419,1555,starter,2023-07-25,,561.61
3421,1556,growth,2025-01-20,,2648.38
3425,1557,starter,2025-02-03,2026-02-03,468.21
3427,1558,starter,2023-10-24,,441.82
3428,1559,starter,2025-01-21,,504.34
3429,1559,enterprise,2025-01-21,,10849.73
3430,1559,growth,2025-01-21,,2301.05
3431,1560,growth,2025-03-20,,2612.63
3432,1561,enterprise,2024-09-14,,9980.71
3433,1561,growth,2024-09-14,,2610.04
3434,1561,growth,2024-09-14,,2466.0
3435,1562,starter,2024-05-10,,450.38
3436,1562,starter,2024-05-10,,560.89
3437,1562,starter,2024-05-10,,476.57
3438,1563,starter,2023-10-28,,512.37
3439,1563,enterprise,2023-10-28,,14397.45
3441,1564,starter,2024-09-14,2025-09-14,403.74
3442,1564,growth,2024-09-14,2025-09-14,2490.93
3443,1564,growth,2024-09-14,,2623.34
3444,1565,starter,2024-01-29,,430.17
3445,1566,starter,2023-02-18,,561.82
3446,1566,enterprise,2023-02-18,2024-02-18,10811.16
3447,1566,enterprise,2023-02-18,,11166.11
3450,1569,growth,2024-11-05,,2620.94
3451,1569,starter,2024-11-05,2025-11-05,457.54
3455,1572,enterprise,2023-03-11,,11742.74
3456,1572,growth,2023-03-11,2024-03-10,2984.2
3457,1572,starter,2023-03-11,,423.22
3459,1574,growth,2023-04-19,,2651.88
3461,1575,growth,2023-07-26,,2055.21
3462,1575,growth,2023-07-26,,2656.64
3466,1578,starter,2024-07-12,2025-07-12,554.97
3467,1578,growth,2024-07-12,,2621.05
3468,1578,starter,2024-07-12,,497.98
3469,1579,enterprise,2023-06-23,,10183.05
3470,1579,starter,2023-06-23,2024-06-22,438.25
3471,1579,starter,2023-06-23,,457.09
3472,1580,starter,2025-01-25,,568.7
3473,1580,starter,2025-01-25,,482.44
3474,1580,growth,2025-01-25,2026-01-25,2729.91
3475,1581,starter,2025-03-24,2026-03-24,534.32
3476,1581,starter,2025-03-24,,592.97
3478,1582,enterprise,2023-02-07,,12040.55
3479,1582,growth,2023-02-07,,2010.86
3480,1582,starter,2023-02-07,2024-02-07,565.5
3481,1583,enterprise,2024-05-21,,10420.14
3483,1583,growth,2024-05-21,,2677.62
3484,1584,starter,2024-04-17,,434.84
3485,1584,starter,2024-04-17,,428.01
3488,1585,enterprise,2024-04-18,,11395.64
3490,1587,growth,2025-04-04,,2393.13
3492,1589,growth,2024-02-29,,2166.57
3493,1589,starter,2024-02-29,2025-02-28,403.42
3494,1590,starter,2025-01-13,2026-01-13,446.66
3495,1591,enterprise,2025-04-20,2026-04-20,13757.92
3498,1593,starter,2025-04-07,2026-04-07,523.72
3499,1593,starter,2025-04-07,,435.79
3501,1594,growth,2024-12-09,2025-12-09,2681.05
3502,1594,growth,2024-12-09,,2943.16
3504,1596,growth,2025-03-04,,2862.01
3506,1597,starter,2024-09-26,2025-09-26,428.66
3507,1597,enterprise,2024-09-26,,11797.32
3509,1598,growth,2023-10-29,,2272.14
3511,1599,enterprise,2023-09-06,,10470.36
3513,1600,growth,2025-03-08,,2105.18
3515,1602,starter,2024-10-19,2025-10-19,502.47
3517,1603,growth,2024-02-03,2025-02-02,2325.05
3518,1603,starter,2024-02-03,,452.65
3519,1603,enterprise,2024-02-03,,13411.47
3521,1605,growth,2023-03-19,2024-03-18,2173.89
3523,1605,enterprise,2023-03-19,,10230.21
3527,1607,starter,2025-03-29,,520.18
3528,1607,starter,2025-03-29,,597.06
3529,1608,starter,2024-07-10,,400.93
3530,1608,starter,2024-07-10,,451.9
3531,1609,starter,2024-08-27,2025-08-27,590.49
3534,1610,growth,2023-04-21,,2865.53
3536,1610,starter,2023-04-21,,598.31
3537,1611,enterprise,2023-09-20,,12551.4
3538,1612,starter,2023-02-25,,504.5
3540,1613,starter,2023-07-28,,508.71
3542,1614,starter,2024-02-05,,563.58
3543,1614,growth,2024-02-05,2025-02-04,2329.94
3546,1615,starter,2024-04-24,2025-04-24,462.93
3547,1615,starter,2024-04-24,,474.89
3548,1616,growth,2024-06-11,,2238.08
3549,1616,starter,2024-06-11,,483.81
3551,1617,starter,2024-11-19,2025-11-19,458.9
3552,1617,growth,2024-11-19,,2025.85
3553,1618,starter,2023-11-18,,449.12
3554,1618,growth,2023-11-18,,2539.49
3555,1618,starter,2023-11-18,2024-11-17,470.93
3556,1619,enterprise,2024-06-25,,13005.23
3557,1620,starter,2023-04-21,2024-04-20,451.96
3558,1620,growth,2023-04-21,,2799.25
3560,1621,starter,2023-04-17,,454.77
3564,1623,starter,2023-07-31,,461.16
3565,1623,starter,2023-07-31,,592.0
3567,1624,starter,2023-02-05,,447.1
3568,1624,starter,2023-02-05,,584.98
3569,1625,starter,2023-04-07,,595.21
3571,1626,growth,2025-04-03,,2569.22
3572,1626,starter,2025-04-03,,408.9
3575,1627,starter,2025-02-01,,408.14
3576,1628,starter,2025-02-07,,488.21
3577,1628,growth,2025-02-07,2026-02-07,2332.2
3578,1628,growth,2025-02-07,2026-02-07,2329.83
3579,1629,starter,2023-02-06,2024-02-06,513.9
3580,1629,starter,2023-02-06,,438.64
3581,1629,growth,2023-02-06,,2303.0
3583,1630,starter,2025-03-22,,526.09
3584,1631,growth,2023-06-12,2024-06-11,2056.6
3587,1632,growth,2024-07-27,,2191.39
3588,1632,starter,2024-07-27,,568.48
3590,1633,starter,2024-01-06,,587.55
3591,1634,starter,2024-08-18,,430.9
3593,1634,growth,2024-08-18,,2592.17
3594,1635,growth,2024-01-28,,2347.44
3595,1635,enterprise,2024-01-28,,11706.1
3596,1635,starter,2024-01-28,2025-01-27,456.93
3597,1636,growth,2024-09-08,,2168.12
3598,1637,growth,2023-12-30,2024-12-29,2456.39
3599,1638,starter,2023-10-20,,425.9
3601,1639,enterprise,2023-09-15,,10763.54
3602,1639,starter,2023-09-15,,597.48
3603,1640,enterprise,2023-04-06,,14031.97
3604,1641,enterprise,2024-08-09,2025-08-09,14249.82
3606,1642,starter,2025-02-07,2026-02-07,594.7
3608,1643,starter,2023-03-28,,545.03
3609,1643,enterprise,2023-03-28,,10505.74
3610,1644,starter,2025-03-27,,591.48
3611,1644,starter,2025-03-27,,537.46
3613,1645,growth,2023-04-25,,2353.34
3615,1645,starter,2023-04-25,2024-04-24,403.23
3616,1646,growth,2023-12-11,,2929.32
3617,1647,starter,2025-03-31,2026-03-31,509.59
3618,1648,starter,2024-03-09,,507.35
3619,1648,growth,2024-03-09,,2133.38
3620,1649,growth,2023-05-09,2024-05-08,2159.88
3621,1649,starter,2023-05-09,,401.58
3624,1650,enterprise,2025-01-14,2026-01-14,10326.14
3626,1651,starter,2024-05-11,,491.98
3628,1651,starter,2024-05-11,,412.12
3632,1654,enterprise,2025-04-16,,11704.73
3633,1654,enterprise,2025-04-16,,13519.34
3634,1655,starter,2024-05-19,2025-05-19,583.17
3635,1655,starter,2024-05-19,,439.74
3636,1655,growth,2024-05-19,,2073.96
3637,1656,starter,2024-11-10,,536.07
3641,1657,growth,2025-01-21,,2177.66
3643,1658,growth,2023-05-21,2024-05-20,2423.78
3644,1658,enterprise,2023-05-21,,12876.85
3645,1658,starter,2023-05-21,,403.87
3647,1659,starter,2023-07-25,2024-07-24,446.03
3648,1659,starter,2023-07-25,,409.37
3649,1660,starter,2023-12-20,,411.97
3652,1661,enterprise,2024-07-22,,10404.75
3653,1661,starter,2024-07-22,,529.43
3654,1661,starter,2024-07-22,,568.4
3656,1662,enterprise,2025-04-03,2026-04-03,11282.6
3658,1663,starter,2023-11-21,,562.42
3659,1664,growth,2024-11-17,,2353.75
3662,1665,starter,2023-01-07,,528.4
3664,1666,growth,2023-09-09,2024-09-08,2373.44
3665,1666,growth,2023-09-09,,2858.22
3666,1667,starter,2024-04-13,,410.03
3668,1668,starter,2023-12-01,2024-11-30,486.08
