account_id,account_name,domain,segment,industry,region,created_date,owner_id,lifecycle_stage,last_activity_at,is_customer,is_churned
3414,"Evans, Jones and Kennedy",evansjonesandkennedy.com,SMB,FinTech,East,2023-12-05,21,lead,,False,False
3089,"Snyder, Wilson and Williams",snyderwilsonandwilliams.com,SMB,Retail,North,2025-03-31,14,lead,,False,False
3927,"Gomez, Johnson and Perez",gomezjohnsonandperez.com,SMB,Education,West,2025-06-20,21,lead,,False,False
3033,"Moore, Smith and Hinton",mooresmithandhinton.com,SMB,Healthcare,West,2022-09-05,37,lead,,False,False
1454,"Smith, Brown and Francis",smithbrownandfrancis.com,SMB,Education,International,2023-11-28,43,lead,,False,False
2751,"Williams, Rodgers and Nelson",williamsrodgersandnelson.com,Mid-Market,Healthcare,North,2022-10-04,3,lead,,False,False
151,Cummings-Bentley,cummings-bentley.com,SMB,Retail,International,2024-06-14,6,lead,,False,False
3137,Morrow-Alexander,morrow-alexander.com,SMB,FinTech,East,2023-10-06,29,lead,,False,False
2505,Clark-Fisher,clark-fisher.com,Enterprise,FinTech,East,2023-03-27,24,lead,,False,False
873,Patterson-Ellis,patterson-ellis.com,SMB,Retail,South,2024-06-19,14,lead,,False,False
577,Cook PLC,cookplc.com,SMB,Retail,West,2023-03-20,32,lead,,False,False
125,Bowman-Melendez,bowman-melendez.com,SMB,Healthcare,West,2023-03-24,36,lead,,False,False
3116,Christensen-Marshall,christensen-marshall.com,SMB,Retail,North,2025-07-10,2,lead,,False,False
854,"Cooke, Wright and Young",cookewrightandyoung.com,SMB,FinTech,South,2024-11-19,22,lead,,False,False
3467,Myers Ltd,myersltd.com,Mid-Market,Education,East,2024-09-28,27,lead,,False,False
1774,Hernandez-Alvarado,hernandez-alvarado.com,SMB,Retail,West,2023-04-21,39,lead,,False,False
3324,Lang-Goodwin,lang-goodwin.com,Mid-Market,Healthcare,North,2024-06-03,4,lead,,False,False
932,"Hensley, Horn and Hurst",hensleyhornandhurst.com,SMB,FinTech,South,2023-10-11,38,lead,,False,False
227,Day and Sons,dayandsons.com,SMB,Healthcare,South,2025-05-03,13,lead,,False,False
594,"Johnson, Myers and Smith",johnsonmyersandsmith.com,SMB,FinTech,North,2025-01-13,9,lead,,False,False
1198,"Johnson, Mccall and Lawrence",johnsonmccallandlawrence.com,Mid-Market,Retail,West,2024-03-19,40,lead,,False,False
2868,Hunter-Webb,hunter-webb.com,SMB,Education,International,2024-07-24,48,lead,,False,False
329,"Torres, Arnold and Kim",torresarnoldandkim.com,SMB,FinTech,South,2024-07-26,38,lead,,False,False
3099,Cortez-Rice,cortez-rice.com,Mid-Market,Education,South,2024-09-02,43,lead,,False,False
226,Kelly LLC,kellyllc.com,SMB,Healthcare,North,2023-11-23,46,lead,,False,False
1732,Johnson PLC,johnsonplc.com,SMB,Retail,East,2022-11-01,42,lead,,False,False
3296,"Holden, Patrick and Chambers",holdenpatrickandchambers.com,Mid-Market,Retail,West,2023-06-24,40,lead,,False,False
1837,Gates-Maynard,gates-maynard.com,SMB,Education,East,2022-08-01,30,lead,,False,False
2410,Morrison LLC,morrisonllc.com,SMB,Retail,South,2022-12-08,11,lead,,False,False
3525,Miles-Schultz,miles-schultz.com,SMB,Retail,East,2022-08-14,30,lead,,False,False
3448,Henry and Sons,henryandsons.com,SMB,Education,International,2024-06-26,49,lead,,False,False
2888,Smith-Stewart,smith-stewart.com,SMB,FinTech,South,2024-05-02,13,lead,,False,False
85,Jacobson-Flores,jacobson-flores.com,SMB,Education,East,2024-08-08,25,lead,,False,False
2032,"Chen, Davis and Ortega",chendavisandortega.com,SMB,Retail,South,2024-08-28,15,lead,,False,False
1849,Ortiz-Wilson,ortiz-wilson.com,Mid-Market,Healthcare,North,2025-03-11,7,lead,,False,False
1973,Berger-Gonzalez,berger-gonzalez.com,SMB,Retail,North,2022-08-25,31,lead,,False,False
1656,"Thomas, Hill and Brennan",thomashillandbrennan.com,SMB,Healthcare,North,2024-03-23,13,lead,,False,False
2221,"Harper, Holloway and Bryant",harperhollowayandbryant.com,Enterprise,Healthcare,North,2023-07-10,8,lead,,False,False
367,Klein-Jordan,klein-jordan.com,SMB,Healthcare,West,2022-12-05,25,lead,,False,False
117,Anderson and Sons,andersonandsons.com,SMB,Education,East,2023-09-02,30,lead,,False,False
2142,Johnson Group,johnsongroup.com,SMB,Retail,North,2022-10-24,4,lead,,False,False
2552,"Garcia, Andrews and Dickson",garciaandrewsanddickson.com,SMB,Retail,East,2023-06-11,29,lead,,False,False
735,Johnson PLC,johnsonplc.com,SMB,Retail,West,2022-12-30,35,lead,,False,False
3341,Bishop PLC,bishopplc.com,SMB,Education,North,2023-11-28,10,lead,,False,False
2069,Hernandez Group,hernandezgroup.com,Mid-Market,Retail,South,2023-07-10,19,lead,,False,False
1481,Mathis-Powers,mathis-powers.com,SMB,Education,East,2023-01-26,29,lead,,False,False
2560,Garrett and Sons,garrettandsons.com,Mid-Market,Healthcare,West,2023-09-30,33,lead,,False,False
82,Wong-Gay,wong-gay.com,SMB,Healthcare,West,2024-09-30,32,lead,,False,False
1345,Guerrero Ltd,guerreroltd.com,Enterprise,Education,South,2023-04-14,16,lead,,False,False
786,Diaz-Price,diaz-price.com,SMB,FinTech,East,2023-06-21,22,lead,,False,False
1038,Lee Group,leegroup.com,Mid-Market,Healthcare,East,2024-03-29,30,lead,,False,False
399,Coleman-Moreno,coleman-moreno.com,SMB,FinTech,West,2023-10-24,38,lead,,False,False
1243,Rogers-Cochran,rogers-cochran.com,SMB,Retail,West,2024-11-15,38,lead,,False,False
2646,Scott Group,scottgroup.com,SMB,Education,South,2024-07-26,17,lead,,False,False
3810,Campbell-Michael,campbell-michael.com,SMB,Education,South,2022-12-23,13,lead,,False,False
1729,Evans-Sanchez,evans-sanchez.com,Mid-Market,Retail,West,2023-02-22,38,lead,,False,False
3754,Lopez-Dickerson,lopez-dickerson.com,SMB,Retail,West,2024-10-05,26,lead,,False,False
3240,"Williams, Baker and Jackson",williamsbakerandjackson.com,SMB,Education,North,2024-12-01,31,lead,,False,False
50,Brock-Howard,brock-howard.com,Mid-Market,FinTech,South,2023-03-08,17,lead,,False,False
2060,Brown Group,browngroup.com,SMB,Education,International,2022-10-23,47,lead,,False,False
2978,"Diaz, Pruitt and Cook",diazpruittandcook.com,SMB,FinTech,North,2023-12-16,5,lead,,False,False
1536,"Murphy, Cisneros and Chung",murphycisnerosandchung.com,Enterprise,Education,North,2023-11-07,8,lead,,False,False
2264,"Carr, Evans and Walker",carrevansandwalker.com,SMB,Education,West,2025-07-17,13,lead,,False,False
527,"Owens, Johnson and Booker",owensjohnsonandbooker.com,Mid-Market,Education,East,2023-03-21,26,lead,,False,False
2828,Miller PLC,millerplc.com,SMB,Retail,South,2022-08-07,20,lead,,False,False
3713,Smith PLC,smithplc.com,SMB,Healthcare,North,2023-08-28,3,lead,,False,False
3546,"Herman, Conrad and Rivera",hermanconradandrivera.com,SMB,Retail,West,2025-06-09,33,lead,,False,False
310,"Cox, Gonzalez and Robinson",coxgonzalezandrobinson.com,Mid-Market,FinTech,West,2025-06-22,40,lead,,False,False
2945,"Romero, Ross and Prince",romerorossandprince.com,SMB,Education,International,2025-03-28,43,lead,,False,False
369,Miller and Sons,millerandsons.com,Mid-Market,Healthcare,South,2024-12-25,14,lead,,False,False
2304,"Garrett, Townsend and Walker",garretttownsendandwalker.com,SMB,Retail,South,2023-08-29,16,lead,,False,False
2380,Holmes and Sons,holmesandsons.com,SMB,Retail,East,2023-04-07,1,lead,,False,False
673,Mccall and Sons,mccallandsons.com,SMB,FinTech,North,2023-03-15,8,lead,,False,False
1406,Harris PLC,harrisplc.com,SMB,Healthcare,West,2025-01-22,37,lead,,False,False
61,"Lopez, Graves and Tyler",lopezgravesandtyler.com,Mid-Market,Healthcare,South,2025-07-18,11,lead,,False,False
3758,Newman Inc,newmaninc.com,SMB,FinTech,North,2024-08-28,6,lead,,False,False
3880,"Fisher, Underwood and Johnson",fisherunderwoodandjohnson.com,SMB,Education,East,2023-04-30,26,lead,,False,False
1410,Ochoa-Gomez,ochoa-gomez.com,SMB,FinTech,South,2023-03-28,15,lead,,False,False
3855,Buckley and Sons,buckleyandsons.com,SMB,Healthcare,West,2024-05-20,21,lead,,False,False
2120,Boyd-Woods,boyd-woods.com,SMB,FinTech,International,2022-08-08,45,lead,,False,False
2571,Mccullough-Mclaughlin,mccullough-mclaughlin.com,Mid-Market,Education,South,2023-05-07,11,lead,,False,False
3439,Bell Group,bellgroup.com,SMB,Education,South,2025-06-29,20,lead,,False,False
2969,Schaefer-Hudson,schaefer-hudson.com,Mid-Market,Education,North,2022-08-10,9,lead,,False,False
136,"Gates, Walters and Williams",gateswaltersandwilliams.com,SMB,Retail,North,2024-02-15,3,lead,,False,False
666,Stevens PLC,stevensplc.com,Mid-Market,Education,East,2023-08-05,30,lead,,False,False
597,Turner-Huynh,turner-huynh.com,SMB,Education,North,2025-03-10,4,lead,,False,False
3126,Benson Group,bensongroup.com,SMB,Healthcare,North,2023-07-19,5,lead,,False,False
3180,Ellis-Green,ellis-green.com,SMB,Retail,East,2022-10-12,29,lead,,False,False
1199,Quinn-Owens,quinn-owens.com,SMB,Retail,West,2024-04-24,38,lead,,False,False
2159,Mckinney-Rice,mckinney-rice.com,SMB,Retail,West,2023-10-02,34,lead,,False,False
402,"Hill, Petty and Campbell",hillpettyandcampbell.com,Mid-Market,Healthcare,East,2023-07-27,25,lead,,False,False
2561,Hughes and Sons,hughesandsons.com,SMB,Retail,West,2024-09-11,32,lead,,False,False
1803,"Mueller, Taylor and Thompson",muellertaylorandthompson.com,SMB,Retail,South,2024-04-21,14,lead,,False,False
883,Burke-Singh,burke-singh.com,SMB,Education,West,2022-10-25,39,lead,,False,False
623,Banks-Silva,banks-silva.com,SMB,Education,North,2024-07-11,29,lead,,False,False
3458,Madden-Gay,madden-gay.com,SMB,Healthcare,South,2024-11-23,17,lead,,False,False
134,Wilson-Chapman,wilson-chapman.com,SMB,Education,East,2023-02-02,26,lead,,False,False
953,Bush PLC,bushplc.com,Mid-Market,Retail,East,2024-02-27,25,lead,,False,False
3660,Dixon-Berger,dixon-berger.com,SMB,FinTech,North,2024-07-01,4,lead,,False,False
487,Hobbs Inc,hobbsinc.com,SMB,Education,North,2024-11-21,9,lead,,False,False
3908,Ferguson-Miller,ferguson-miller.com,SMB,Healthcare,East,2025-01-27,26,lead,,False,False
633,"Williams, Levine and Johnson",williamslevineandjohnson.com,SMB,FinTech,South,2022-08-10,15,lead,,False,False
910,Underwood-Jones,underwood-jones.com,SMB,Retail,North,2024-06-28,1,lead,,False,False
3460,Everett and Sons,everettandsons.com,SMB,Healthcare,North,2024-09-07,7,lead,,False,False
1770,Mccullough Ltd,mcculloughltd.com,SMB,FinTech,West,2025-03-12,36,lead,,False,False
2980,"Hale, Caldwell and Padilla",halecaldwellandpadilla.com,SMB,Education,West,2022-09-23,38,lead,,False,False
2238,Smith Ltd,smithltd.com,Mid-Market,FinTech,West,2023-04-02,40,lead,,False,False
1692,Gonzales-Woodward,gonzales-woodward.com,SMB,Education,North,2025-03-12,3,lead,,False,False
3005,"Riley, Davis and Berry",rileydavisandberry.com,SMB,Education,South,2025-04-06,15,lead,,False,False
1424,West-Sanchez,west-sanchez.com,SMB,Retail,North,2024-03-27,7,lead,,False,False
3752,Thompson-Cooper,thompson-cooper.com,Mid-Market,FinTech,South,2022-10-24,18,lead,,False,False
2195,"Beard, Davenport and Johnson",bearddavenportandjohnson.com,Mid-Market,Healthcare,South,2024-02-25,15,lead,,False,False
3363,Hayes Ltd,hayesltd.com,SMB,FinTech,International,2023-11-05,49,lead,,False,False
224,Allen-Edwards,allen-edwards.com,SMB,Education,West,2022-08-29,31,lead,,False,False
1981,"Gross, Miller and Schmitt",grossmillerandschmitt.com,SMB,Retail,South,2024-01-14,15,lead,,False,False
1716,"Mclaughlin, Graves and Mcpherson",mclaughlingravesandmcpherson.com,SMB,FinTech,East,2025-04-09,25,lead,,False,False
3047,Bailey Inc,baileyinc.com,SMB,FinTech,North,2024-09-26,7,lead,,False,False
2172,Snyder-Morris,snyder-morris.com,SMB,FinTech,East,2022-09-07,11,lead,,False,False
780,"Franklin, Brown and Dean",franklinbrownanddean.com,Enterprise,Retail,East,2022-12-09,23,lead,,False,False
3753,Oconnor-Thompson,oconnor-thompson.com,SMB,Retail,West,2025-05-08,32,lead,,False,False
3601,"Johnson, Smith and Johnson",johnsonsmithandjohnson.com,Mid-Market,Education,East,2024-12-10,2,lead,,False,False
1713,Mccarthy-Taylor,mccarthy-taylor.com,Mid-Market,Healthcare,West,2025-01-24,40,lead,,False,False
2999,Sosa-Farley,sosa-farley.com,Mid-Market,FinTech,South,2024-10-15,14,lead,,False,False
3798,James Ltd,jamesltd.com,SMB,Education,West,2024-04-28,33,lead,,False,False
643,Thomas PLC,thomasplc.com,SMB,Retail,North,2023-06-18,6,lead,,False,False
863,Butler-Sloan,butler-sloan.com,Mid-Market,Healthcare,East,2023-09-15,5,lead,,False,False
836,"Montoya, Rosales and Williams",montoyarosalesandwilliams.com,Mid-Market,FinTech,West,2024-12-03,37,lead,,False,False
2823,Anderson Group,andersongroup.com,SMB,Healthcare,West,2025-05-20,13,lead,,False,False
219,Gregory PLC,gregoryplc.com,SMB,Healthcare,East,2023-07-10,21,lead,,False,False
3357,Ellis-Gonzales,ellis-gonzales.com,SMB,FinTech,East,2022-12-14,24,lead,,False,False
146,Donaldson LLC,donaldsonllc.com,SMB,Education,North,2023-03-27,39,lead,,False,False
1664,Potter LLC,potterllc.com,SMB,Education,East,2025-04-20,30,lead,,False,False
1204,Humphrey-Landry,humphrey-landry.com,SMB,Healthcare,East,2024-08-25,26,lead,,False,False
2973,"Reynolds, Willis and Thomas",reynoldswillisandthomas.com,Mid-Market,Healthcare,South,2023-03-02,37,lead,,False,False
3207,"Rhodes, Munoz and Drake",rhodesmunozanddrake.com,Mid-Market,Retail,South,2023-02-26,19,lead,,False,False
139,Lloyd Group,lloydgroup.com,SMB,Education,North,2023-10-19,19,lead,,False,False
3271,Galloway Ltd,gallowayltd.com,Mid-Market,FinTech,West,2024-10-04,31,lead,,False,False
3801,Riley Ltd,rileyltd.com,SMB,Retail,International,2023-02-15,45,lead,,False,False
2562,Brown-Michael,brown-michael.com,SMB,Education,International,2025-05-24,45,lead,,False,False
3031,Anderson Group,andersongroup.com,Mid-Market,FinTech,East,2022-07-27,27,lead,,False,False
695,Anderson Inc,andersoninc.com,SMB,Retail,North,2024-05-09,6,lead,,False,False
1455,Peterson-Phillips,peterson-phillips.com,Mid-Market,Education,West,2023-05-28,39,lead,,False,False
1911,Russell LLC,russellllc.com,SMB,Healthcare,West,2023-06-12,39,lead,,False,False
2389,Sharp and Sons,sharpandsons.com,Enterprise,Education,North,2022-12-30,2,lead,,False,False
1381,"Watson, Thomas and Rojas",watsonthomasandrojas.com,SMB,Education,South,2024-07-12,17,lead,,False,False
261,Johnson and Sons,johnsonandsons.com,SMB,Education,East,2023-03-15,30,lead,,False,False
1807,Marsh PLC,marshplc.com,SMB,Healthcare,West,2023-11-15,34,lead,,False,False
2774,"Mcdaniel, King and Simpson",mcdanielkingandsimpson.com,Mid-Market,FinTech,East,2023-08-30,1,lead,,False,False
697,Fox Group,foxgroup.com,SMB,Healthcare,West,2023-11-24,45,lead,,False,False
889,"Taylor, Hunt and Maxwell",taylorhuntandmaxwell.com,Mid-Market,Healthcare,West,2023-07-27,34,lead,,False,False
2681,Price Group,pricegroup.com,Mid-Market,Education,East,2023-12-29,29,lead,,False,False
2318,"Kennedy, Turner and Adams",kennedyturnerandadams.com,SMB,Retail,North,2022-10-22,10,lead,,False,False
1671,"Owens, Nunez and Kelly",owensnunezandkelly.com,SMB,Healthcare,South,2024-08-30,14,lead,,False,False
1831,Tate and Sons,tateandsons.com,SMB,FinTech,East,2024-06-20,24,lead,,False,False
3954,Webb PLC,webbplc.com,Mid-Market,FinTech,South,2022-10-17,17,lead,,False,False
2217,Bishop-Anderson,bishop-anderson.com,SMB,FinTech,West,2025-03-31,23,lead,,False,False
2103,Lester-Robertson,lester-robertson.com,SMB,Healthcare,West,2022-10-09,40,lead,,False,False
3841,Griffith Ltd,griffithltd.com,SMB,Healthcare,West,2023-05-27,36,lead,,False,False
558,Keller-Wagner,keller-wagner.com,SMB,FinTech,North,2023-06-03,7,lead,,False,False
253,Lee-George,lee-george.com,Mid-Market,FinTech,East,2022-10-31,15,lead,,False,False
1425,Brooks-Hernandez,brooks-hernandez.com,SMB,Education,East,2024-03-04,30,lead,,False,False
320,Fuller-Riley,fuller-riley.com,SMB,FinTech,North,2024-05-04,6,lead,,False,False
3685,Miller-Gilbert,miller-gilbert.com,Mid-Market,FinTech,East,2024-09-22,30,lead,,False,False
1847,Maddox Inc,maddoxinc.com,SMB,Retail,West,2025-01-17,38,lead,,False,False
647,Powell LLC,powellllc.com,SMB,Education,South,2023-05-18,18,lead,,False,False
1977,Porter and Sons,porterandsons.com,SMB,FinTech,South,2023-04-20,11,lead,,False,False
2290,Parks-Russell,parks-russell.com,SMB,Education,East,2022-07-31,29,lead,,False,False
3447,"Smith, Potter and Garcia",smithpotterandgarcia.com,SMB,Education,West,2023-10-10,33,lead,,False,False
1177,"Miller, Garcia and Wheeler",millergarciaandwheeler.com,SMB,Education,West,2025-07-17,32,lead,,False,False
903,Russell-Murphy,russell-murphy.com,SMB,Healthcare,International,2023-05-06,34,lead,,False,False
2382,Roth Group,rothgroup.com,SMB,Retail,International,2023-06-08,50,lead,,False,False
1338,Meyers-Gordon,meyers-gordon.com,SMB,Healthcare,North,2022-08-28,1,lead,,False,False
3902,Wilson-Martinez,wilson-martinez.com,SMB,Healthcare,South,2024-01-03,39,lead,,False,False
2585,Edwards Group,edwardsgroup.com,SMB,FinTech,International,2025-02-18,46,lead,,False,False
112,"Hudson, Williams and Frank",hudsonwilliamsandfrank.com,SMB,FinTech,North,2024-04-09,2,lead,,False,False
2564,Miller and Sons,millerandsons.com,Mid-Market,FinTech,North,2025-04-05,2,lead,,False,False
766,Fleming PLC,flemingplc.com,Mid-Market,Retail,East,2023-10-12,21,lead,,False,False
1916,Spencer-Meyers,spencer-meyers.com,SMB,FinTech,West,2024-08-10,33,lead,,False,False
1663,Hood-Martinez,hood-martinez.com,Mid-Market,Healthcare,West,2023-07-05,39,lead,,False,False
2605,Bryant PLC,bryantplc.com,SMB,Education,East,2025-01-28,45,lead,,False,False
2586,"Miller, Trevino and Fitzpatrick",millertrevinoandfitzpatrick.com,Mid-Market,Retail,South,2024-10-21,16,lead,,False,False
1583,Pham Ltd,phamltd.com,SMB,Retail,North,2024-07-28,7,lead,,False,False
2512,"Smith, Long and Wise",smithlongandwise.com,SMB,Healthcare,East,2024-11-20,27,lead,,False,False
740,"Smith, Moyer and Grimes",smithmoyerandgrimes.com,Mid-Market,Retail,North,2024-07-09,40,lead,,False,False
769,Taylor-Baker,taylor-baker.com,SMB,Healthcare,South,2023-09-14,26,lead,,False,False
2992,Smith-Hall,smith-hall.com,Mid-Market,Healthcare,West,2022-10-03,31,lead,,False,False
3072,Banks PLC,banksplc.com,Mid-Market,Retail,North,2024-10-04,26,lead,,False,False
2012,Baker-Gonzales,baker-gonzales.com,SMB,Retail,West,2024-10-22,17,lead,,False,False
3795,"Miller, Hall and Fitzgerald",millerhallandfitzgerald.com,SMB,Retail,West,2022-11-23,37,lead,,False,False
3499,"Anderson, Barnes and Quinn",andersonbarnesandquinn.com,SMB,Healthcare,North,2023-12-15,10,lead,,False,False
3105,"Williamson, Cobb and Barrett",williamsoncobbandbarrett.com,SMB,Education,South,2025-06-29,13,lead,,False,False
3724,Miller-Acosta,miller-acosta.com,Enterprise,Retail,West,2022-11-20,40,lead,,False,False
692,"Jacobs, Jones and Delgado",jacobsjonesanddelgado.com,Mid-Market,Healthcare,International,2023-11-15,50,lead,,False,False
3693,"Ware, Williams and Baker",warewilliamsandbaker.com,SMB,Healthcare,East,2024-12-24,30,lead,,False,False
2936,Nguyen Ltd,nguyenltd.com,Mid-Market,Retail,North,2024-08-20,6,lead,,False,False
3726,Walker-Wallace,walker-wallace.com,SMB,Retail,International,2022-11-30,48,lead,,False,False
1246,Saunders-Horne,saunders-horne.com,Enterprise,Healthcare,International,2023-12-08,47,lead,,False,False
636,Smith-Poole,smith-poole.com,SMB,Education,South,2025-03-15,18,lead,,False,False
2893,Lewis LLC,lewisllc.com,SMB,Education,East,2023-11-15,29,lead,,False,False
3659,Oconnell Group,oconnellgroup.com,Mid-Market,Education,West,2024-08-18,40,lead,,False,False
3643,Tyler-Dunn,tyler-dunn.com,Mid-Market,Retail,International,2023-09-01,48,lead,,False,False
1172,Willis Inc,willisinc.com,SMB,Education,East,2023-03-16,26,lead,,False,False
1449,Nelson Ltd,nelsonltd.com,Mid-Market,Education,International,2023-10-31,44,lead,,False,False
2827,"Mejia, Morris and Hill",mejiamorrisandhill.com,Mid-Market,FinTech,East,2025-04-15,26,lead,,False,False
3870,Scott Inc,scottinc.com,SMB,Healthcare,South,2024-12-24,19,lead,,False,False
2655,Williams LLC,williamsllc.com,Mid-Market,FinTech,South,2022-12-07,18,lead,,False,False
1400,"Wyatt, Murphy and Miller",wyattmurphyandmiller.com,SMB,FinTech,International,2024-01-03,50,lead,,False,False
3585,King-Ramirez,king-ramirez.com,SMB,Healthcare,South,2025-03-13,18,lead,,False,False
3244,Grant-Moore,grant-moore.com,Mid-Market,Healthcare,West,2025-01-30,38,lead,,False,False
1202,Ramos LLC,ramosllc.com,SMB,Education,North,2024-09-21,9,lead,,False,False
3141,Parks-Walker,parks-walker.com,SMB,Education,South,2023-01-03,12,lead,,False,False
2145,Morris-Pineda,morris-pineda.com,SMB,Retail,East,2023-09-07,32,lead,,False,False
887,Blackwell Inc,blackwellinc.com,SMB,Education,North,2024-12-12,5,lead,,False,False
2671,"Gonzalez, Jimenez and Taylor",gonzalezjimenezandtaylor.com,Enterprise,Education,West,2023-12-23,47,lead,,False,False
526,Rodriguez-Wright,rodriguez-wright.com,SMB,Healthcare,South,2024-04-28,42,lead,,False,False
2371,Suarez-Parker,suarez-parker.com,SMB,Retail,South,2024-06-27,15,lead,,False,False
2836,Parker-Powell,parker-powell.com,Mid-Market,Healthcare,East,2024-04-01,22,lead,,False,False
3919,Ferguson-Cox,ferguson-cox.com,Mid-Market,Healthcare,International,2024-04-30,48,lead,,False,False
1541,"Richardson, Hamilton and Pacheco",richardsonhamiltonandpacheco.com,SMB,Healthcare,West,2024-05-14,33,lead,,False,False
1450,Bolton LLC,boltonllc.com,SMB,Healthcare,East,2024-08-23,24,lead,,False,False
1567,Estes Group,estesgroup.com,Mid-Market,Education,West,2023-09-30,31,lead,,False,False
2117,Higgins PLC,higginsplc.com,SMB,Retail,West,2022-08-06,40,lead,,False,False
3863,Morris Ltd,morrisltd.com,SMB,FinTech,East,2024-05-08,21,lead,,False,False
1335,Moore-Larson,moore-larson.com,SMB,Retail,International,2024-08-23,43,lead,,False,False
3612,"Barrera, Figueroa and Mitchell",barrerafigueroaandmitchell.com,Mid-Market,Education,South,2023-11-25,11,lead,,False,False
2284,Graves LLC,gravesllc.com,SMB,Retail,South,2023-07-10,16,lead,,False,False
992,"Brooks, Mitchell and Gregory",brooksmitchellandgregory.com,SMB,Retail,South,2023-08-05,16,lead,,False,False
2246,Parks-Montes,parks-montes.com,SMB,Education,North,2023-08-01,10,lead,,False,False
2451,"Turner, Sanchez and Cordova",turnersanchezandcordova.com,SMB,Healthcare,North,2024-06-08,7,lead,,False,False
289,"Callahan, Randolph and Allen",callahanrandolphandallen.com,SMB,FinTech,South,2025-06-19,11,lead,,False,False
3682,Pacheco-Williams,pacheco-williams.com,SMB,Healthcare,South,2022-08-06,14,lead,,False,False
2139,Johnson PLC,johnsonplc.com,Mid-Market,Retail,South,2024-12-20,18,lead,,False,False
103,Smith-Barber,smith-barber.com,SMB,FinTech,West,2024-03-07,39,lead,,False,False
3345,Berry LLC,berryllc.com,SMB,Healthcare,East,2024-06-21,30,lead,,False,False
3200,Morgan Inc,morganinc.com,Mid-Market,FinTech,North,2025-05-10,9,lead,,False,False
486,Mason-Jackson,mason-jackson.com,SMB,Education,International,2025-06-01,44,lead,,False,False
3737,Scott-Santos,scott-santos.com,SMB,Retail,North,2024-01-08,10,lead,,False,False
8,Coleman-Bailey,coleman-bailey.com,SMB,Retail,International,2024-01-01,45,lead,,False,False
949,Gardner-Williams,gardner-williams.com,SMB,Retail,North,2024-02-22,2,lead,,False,False
3674,"Holmes, Williamson and James",holmeswilliamsonandjames.com,SMB,Education,International,2023-09-15,47,lead,,False,False
1679,Smith-Young,smith-young.com,SMB,FinTech,East,2023-03-04,22,lead,,False,False
2254,Norton-Woodard,norton-woodard.com,SMB,Healthcare,International,2024-03-01,50,lead,,False,False
1120,Hicks Group,hicksgroup.com,SMB,Retail,South,2024-05-14,14,lead,,False,False
2480,Ortega-Myers,ortega-myers.com,SMB,Education,East,2022-09-16,21,lead,,False,False
1667,Miller Group,millergroup.com,Mid-Market,Retail,West,2025-02-14,48,lead,,False,False
485,"Robinson, Palmer and Rivera",robinsonpalmerandrivera.com,SMB,Retail,East,2023-04-07,23,lead,,False,False
1538,"Powell, Mccarthy and Riley",powellmccarthyandriley.com,SMB,FinTech,South,2025-02-28,16,lead,,False,False
3486,Morgan-Rodgers,morgan-rodgers.com,SMB,Healthcare,South,2024-03-18,15,lead,,False,False
3812,Wood Ltd,woodltd.com,SMB,FinTech,North,2025-07-13,9,lead,,False,False
1299,Rodriguez PLC,rodriguezplc.com,SMB,Education,West,2024-08-01,33,lead,,False,False
2813,"Larson, Doyle and Jones",larsondoyleandjones.com,SMB,Retail,East,2025-03-21,30,lead,,False,False
3629,Davidson-Steele,davidson-steele.com,SMB,Healthcare,East,2024-01-22,24,lead,,False,False
1164,Morris LLC,morrisllc.com,Mid-Market,Healthcare,East,2025-03-27,30,lead,,False,False
205,Miller-Robinson,miller-robinson.com,SMB,FinTech,East,2022-12-29,21,lead,,False,False
728,"Meyers, Jones and Mendoza",meyersjonesandmendoza.com,Mid-Market,Healthcare,East,2024-05-07,21,lead,,False,False
1885,"Hodges, Church and Clark",hodgeschurchandclark.com,SMB,FinTech,North,2022-07-31,5,lead,,False,False
2882,Berg-Alvarez,berg-alvarez.com,SMB,Healthcare,East,2022-07-25,26,lead,,False,False
3159,Smith Inc,smithinc.com,SMB,FinTech,East,2024-11-07,26,lead,,False,False
3630,Fry and Sons,fryandsons.com,SMB,Education,East,2024-07-23,21,lead,,False,False
2008,"Freeman, Gordon and Wade",freemangordonandwade.com,SMB,Retail,East,2024-01-08,24,lead,,False,False
646,Wright LLC,wrightllc.com,Enterprise,FinTech,West,2023-04-02,37,lead,,False,False
1147,Collins LLC,collinsllc.com,Mid-Market,Education,East,2022-12-12,25,lead,,False,False
1339,"Reyes, Black and Booth",reyesblackandbooth.com,Mid-Market,FinTech,West,2024-11-25,35,lead,,False,False
278,Jones-Nolan,jones-nolan.com,SMB,FinTech,West,2023-07-07,16,lead,,False,False
703,Rollins-Holt,rollins-holt.com,SMB,Education,East,2024-07-19,7,lead,,False,False
3960,Holden Ltd,holdenltd.com,SMB,FinTech,South,2023-08-29,12,lead,,False,False
660,"Hall, Espinoza and Moore",hallespinozaandmoore.com,SMB,FinTech,West,2024-04-22,33,lead,,False,False
3004,Andrews PLC,andrewsplc.com,Mid-Market,FinTech,East,2024-03-25,22,lead,,False,False
916,"Johnson, Wright and Martinez",johnsonwrightandmartinez.com,Mid-Market,Education,South,2024-09-07,20,lead,,False,False
1324,Ramos-Schwartz,ramos-schwartz.com,SMB,FinTech,East,2022-08-23,22,lead,,False,False
